creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,parsed_cost,CTR,CPC,CPM,engajamentoneural,engajamentoneural_5sec,engajamentoneural_peak,cognitivedemand,cognitivedemand_5sec,cognitivedemand_peak,focus,focus_5sec,focus_peak,embedding_mean,fluency_index,peak_score
ampla,120211185385970670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120211185385970670_120211185385970670_facebook_9.jpeg,,464567,6500.0,"R$ 3.894,01",24/07/2024,20/08/2024,3894.01,1.399152328942865,0.5990784615384616,8.382020246810471,91.17188167057755,91.17188167057755,91.17188167057755,60.378400042640976,60.378400042640976,60.378400042640976,8.043595647210022,8.043595647210022,8.043595647210022,,11.334717167464921,91.17188167057755
kv-hero-bbb,120246550907100197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246550907100197_120246550907100197_facebook_9.jpeg,,464124,4343.0,"R$ 3.883,58",02/02/2026,10/02/2026,3883.58,0.935741310511846,0.8942159797375087,8.367548327602107,65.2352027461038,65.2352027461038,65.2352027461038,41.72963377895577,41.72963377895577,41.72963377895577,28.68597463572463,28.68597463572463,28.68597463572463,,2.2741149141525727,65.2352027461038
as-abc-18,120213285131840439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1640492266333423_120213285131840439_120213285131840439_facebook_9.jpeg,,463531,16.0,"R$ 3.883,20",04/09/2024,19/10/2024,3883.2,0.003451764822633222,242.7,8.37743322453083,70.58755697663615,70.58755697663615,70.58755697663615,69.7546252547465,69.7546252547465,69.7546252547465,19.8763980165753,19.8763980165753,19.8763980165753,,3.551325391943342,70.58755697663615
kv-hero,120225987257260197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120225987257260197_120225987257260197_facebook_9.jpeg,,462476,2879.0,"R$ 3.872,50",09/04/2025,18/06/2025,3872.5,0.6225187901642464,1.345085098992706,8.373407484928947,71.37644302783448,71.37644302783448,71.37644302783448,53.518966710812066,53.518966710812066,53.518966710812066,9.562362294868777,9.562362294868777,9.562362294868777,,7.464310682532446,71.37644302783448
,120212366766430348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120212366766430348_120212366766430348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120212366766430348_120212366766430348_facebook_9.mp4,461269,796.0,"R$ 3.866,90",20/04/2024,22/04/2024,3866.9,0.1725674172771203,4.857914572864321,8.383177711920808,57.57785660548274,78.61916466805276,87.72373876398774,66.91273621891996,76.06182102958054,80.62692571110824,31.799082463455672,25.95216703815626,70.2240587922302,-0.01809418537231977,1.8106766656444473,87.72373876398774
ligacoes-ilimitadas,120235683863850197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120235683863850197_120235683863850197_facebook_9.jpeg,,460673,4591.0,"R$ 3.866,34",05/08/2025,22/09/2025,3866.34,0.9965854304463253,0.842156392942714,8.392807913639393,69.64582193022353,69.64582193022353,69.64582193022353,85.46465974061981,85.46465974061981,85.46465974061981,8.479702437351788,8.479702437351788,8.479702437351788,,8.21323890133743,69.64582193022353
ultraconteudo,23855483487970408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855483487970408_23855483487970408_facebook_9.jpeg,,460111,2073.0,"R$ 3.863,29",25/05/2023,24/10/2023,3863.29,0.45054345581827,1.8636227689339122,8.39643042657098,70.27749543788003,70.27749543788003,70.27749543788003,92.58189277359475,92.58189277359475,92.58189277359475,8.9218246618058,8.9218246618058,8.9218246618058,,7.877031672538573,70.27749543788003
oferta,120220329892790370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120220329892790370_120220329892790370_facebook_9.jpeg,,459011,5330.0,"R$ 3.860,47",01/02/2025,18/02/2025,3860.47,1.1611922154371028,0.7242908067542213,8.410408465156609,72.22915269392017,72.22915269392017,72.22915269392017,86.91387874907714,86.91387874907714,86.91387874907714,8.441859340203472,8.441859340203472,8.441859340203472,,8.556071569439258,72.22915269392017
mion-mostrando|olhou-clicou|contrate-facil|contratar-rapido,120200893098710409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120200893098710409_120200893098710409_facebook_9.jpeg,,458619,2890.0,"R$ 3.859,11",09/10/2023,13/03/2025,3859.11,0.6301526975550511,1.3353321799307958,8.414631753154579,69.56055238481017,69.56055238481017,69.56055238481017,65.79514476610501,65.79514476610501,65.79514476610501,8.740468333073359,8.740468333073359,8.740468333073359,,7.958446817042698,69.56055238481017
hero,120222006893070409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222006893070409_120222006893070409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222006893070409_120222006893070409_facebook_9.mp4,457930,2208.0,"R$ 3.856,02",01/04/2025,08/05/2025,3856.02,0.48216976393771976,1.7463858695652175,8.420544624724302,78.4898692823086,87.21770369012047,94.00552598199971,62.93612432954904,61.41076538414222,88.9080260543598,20.373906598314978,16.45729951463424,54.548901296855234,-0.017766078245929545,3.8524702615844966,94.00552598199971
conteudo,120217776920180409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217776920180409_120217776920180409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217776920180409_120217776920180409_facebook_9.mp4,457600,6029.0,"R$ 3.852,74",17/01/2025,01/04/2025,3852.74,1.3175262237762237,0.6390346657820534,8.4194493006993,61.44393398622765,74.86512340942399,82.75184128771518,56.10048221758599,57.78268795653772,69.16765165460806,67.63326029019137,77.46483543794274,96.39088828570242,-0.019315683157108764,0.9084869444795737,82.75184128771518
flash-sale,120225003985260197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120225003985260197_120225003985260197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120225003985260197_120225003985260197_facebook_9.mp4,457103,2288.0,"R$ 3.852,72",03/04/2025,19/04/2025,3852.72,0.5005436411487126,1.6838811188811187,8.428559865063235,74.93022201102428,74.39812229154967,81.65331780097482,61.87099335942363,62.91702183983581,74.88813762105835,12.084232364595037,10.541546938804583,31.43083231549626,-0.019587353740547164,6.200660476420367,81.65331780097482
pracas-cobertura,23853505020810408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853505020810408_23853505020810408_facebook_9.jpeg,,457057,1213.0,"R$ 3.852,72",16/01/2023,29/03/2023,3852.72,0.26539359423441716,3.1761912613355316,8.429408148217837,70.21292629614337,70.21292629614337,70.21292629614337,81.85444878005079,81.85444878005079,81.85444878005079,12.540635479866635,12.540635479866635,12.540635479866635,,5.598833201783651,70.21292629614337
oferta,120240519892930370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120240519892930370_120240519892930370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120240519892930370_120240519892930370_facebook_9.mp4,456979,377.0,"R$ 3.852,72",01/10/2025,15/10/2025,3852.72,0.08249832049175126,10.219416445623342,8.43084693169708,65.43659783265883,61.29718636513561,72.09509484967603,51.31063250807742,48.259154166792555,65.1650080232404,42.01893788760332,27.547756740632487,70.01661495147148,-0.019631507133664045,1.5573120388643695,72.09509484967603
,120215420768790348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120215420768790348_120215420768790348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120215420768790348_120215420768790348_facebook_9.mp4,455882,5.0,"R$ 3.852,72",25/07/2024,26/07/2024,3852.72,0.0010967750426645491,770.544,8.451134284749122,47.63489041213715,36.496417326296104,69.79242842717652,67.18697341846598,62.165246140995734,85.20873566540487,32.770041849464036,40.416814434580594,63.6616527399481,-0.014773883856832981,1.4536109117882081,69.79242842717652
ufc|conteudo|paramount-700mb|contrate-agora,120242710110430409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242710110430409_120242710110430409_facebook_9.jpeg,,455319,979.0,"R$ 3.852,71",04/02/2026,10/02/2026,3852.71,0.21501408902330016,3.93535240040858,8.461562113595084,75.4477197987177,75.4477197987177,75.4477197987177,94.73254669809099,94.73254669809099,94.73254669809099,9.332855767260417,9.332855767260417,9.332855767260417,,8.084097909601013,75.4477197987177
kv-hero,120231926536420197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120231926536420197_120231926536420197_facebook_9.jpeg,,455079,3417.0,"R$ 3.852,71",16/06/2025,19/09/2025,3852.71,0.7508586421258727,1.1275124378109453,8.466024580347588,75.24752037553648,75.24752037553648,75.24752037553648,79.33160473312932,79.33160473312932,79.33160473312932,11.401197902325633,11.401197902325633,11.401197902325633,,6.599966163221093,75.24752037553648
pais-ligacoes-ilimitadas,120234273831100197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120234273831100197_120234273831100197_facebook_9.jpeg,,454522,3673.0,"R$ 3.852,71",18/07/2025,16/08/2025,3852.71,0.8081016980476193,1.048927307378165,8.476399382208122,85.15670057389372,85.15670057389372,85.15670057389372,85.96450405825307,85.96450405825307,85.96450405825307,8.984506654815739,8.984506654815739,8.984506654815739,,9.478172129601496,85.15670057389372
kv-sem-surpresas-v2,120238596687940197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238596687940197_120238596687940197_facebook_9.jpeg,,453223,3227.0,"R$ 3.852,71",19/09/2025,01/11/2025,3852.71,0.7120115263347182,1.1938983576076851,8.500693918887611,71.90711830178036,71.90711830178036,71.90711830178036,75.30152788542267,75.30152788542267,75.30152788542267,8.100715692996596,8.100715692996596,8.100715692996596,,8.876637698067473,71.90711830178036
facebook,120214598783810197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214598783810197_120214598783810197_facebook_9.jpeg,,451877,2122.0,"R$ 3.851,68",23/07/2024,02/09/2024,3851.68,0.46959681506250595,1.8151178133836003,8.523735441281588,80.87599415849094,80.87599415849094,80.87599415849094,40.9991578754927,40.9991578754927,40.9991578754927,33.6930321823279,33.6930321823279,33.6930321823279,,2.400377434741853,80.87599415849094
priceup,23860238325510408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23860238325510408_23860238325510408_facebook_9.jpeg,,451579,606.0,"R$ 3.850,68",18/09/2023,07/10/2023,3850.68,0.1341957885552694,6.354257425742574,8.527145859307009,79.38196805605817,79.38196805605817,79.38196805605817,85.95422844518808,85.95422844518808,85.95422844518808,9.080356295655534,9.080356295655534,9.080356295655534,,8.742164456039925,79.38196805605817
post-isadora-extra,120231814018100348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120231814018100348_120231814018100348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120231814018100348_120231814018100348_facebook_9.mp4,450273,3.0,"R$ 3.850,05",07/06/2025,08/06/2025,3850.05,0.0006662624674364219,1283.3500000000001,8.550479375845322,51.144400441631404,78.68201718855035,88.08731953005821,49.89379360597728,59.28669083592456,75.20370106781188,22.905671195403144,37.47630061941733,66.39473071741841,-0.020648816695530127,2.232826971335177,88.08731953005821
globoplay,120229017082400409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120229017082400409_120229017082400409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120229017082400409_120229017082400409_facebook_9.mp4,449922,314.0,"R$ 3.847,25",26/05/2025,01/07/2025,3847.25,0.0697898746893906,12.252388535031848,8.550926605055988,74.51257934620904,78.02219229833712,85.74043245626667,70.44513496024811,71.44615903391808,78.54783243551525,16.11490562419426,13.584559857936128,26.136167657303933,-0.022463303407215897,4.623829706724369,85.74043245626667
gamers,120221337508690409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120221337508690409_120221337508690409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120221337508690409_120221337508690409_facebook_9.mp4,449379,6235.0,"R$ 3.842,36",14/03/2025,04/04/2025,3842.36,1.387470264520594,0.6162566158781074,8.550377298449638,72.18630963988582,77.86634289588628,86.88806630260073,71.57905860720497,71.34706223888804,75.8996971530364,18.996156659952042,15.016493481004527,39.959769101567545,-0.020930213515465666,3.800048132476712,86.88806630260073
maes-conexao-wpp,120226955257300197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226955257300197_120226955257300197_facebook_9.jpeg,,448908,2982.0,"R$ 3.841,45",16/04/2025,30/04/2025,3841.45,0.6642786495228421,1.2882126089872568,8.557321321963519,82.30101290164826,82.30101290164826,82.30101290164826,91.47862965108628,91.47862965108628,91.47862965108628,8.307243564372179,8.307243564372179,8.307243564372179,,9.907138542875765,82.30101290164826
kv-hero,120237606014200379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120237606014200379_120237606014200379_facebook_9.jpeg,,448420,5200.0,"R$ 3.834,57",23/12/2025,04/02/2026,3834.57,1.1596271352749654,0.7374173076923077,8.551291200214086,79.58818470958613,79.58818470958613,79.58818470958613,75.09573689059897,75.09573689059897,75.09573689059897,7.941635285765192,7.941635285765192,7.941635285765192,,10.021636834952899,79.58818470958613
kv-hero-bbb,120246549553490197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246549553490197_120246549553490197_facebook_9.jpeg,,444980,3414.0,"R$ 3.833,36",02/02/2026,10/02/2026,3833.36,0.7672254932805969,1.1228353837141183,8.614679311429727,83.7686357747097,83.7686357747097,83.7686357747097,77.14182452379215,77.14182452379215,77.14182452379215,8.6104862722856,8.6104862722856,8.6104862722856,,9.728676537622983,83.7686357747097
clientes,120215941044270409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215941044270409_120215941044270409_facebook_9.jpeg,,444606,1293.0,"R$ 3.829,61",05/11/2024,04/12/2024,3829.61,0.29081928718910677,2.961802010827533,8.613491495841261,76.94708992186285,76.94708992186285,76.94708992186285,77.36454465150574,77.36454465150574,77.36454465150574,7.860240103312832,7.860240103312832,7.860240103312832,,9.789407055063393,76.94708992186285
